UNIX,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,segment_indices,start,end
1677830273.0,93.82414402829127,639.4942434210526,168.9921771846024,131.2617132358909,222.20619220908452,0.9696969696969697,0.8282828282828283,148.4375,156.62554667193052,185.05626963444033,91057.61603592435,0.8463671454165169,0.2,750.5878721529416,2341.9337054961907,10130.76958858053,0.23117036519476603,13223.291166229661,5.676256105362276,17.710671844518895,76.61307205011883,18.776472511844112,81.22352748815588,"67200, 82560",67200,82560
1677830303.0,94.04600364057588,637.9856418918919,166.33806885709672,129.22141852820917,217.25095558322158,0.9479166666666666,0.8125,156.25,153.17921446444342,182.32272655546382,87738.56309525974,0.840154254811702,0.2,917.6224091488903,1916.9954759682796,12034.643192736827,0.15928976416394536,14869.261077853997,6.171271082969819,12.892338536064965,80.93639038096521,13.740289019011714,86.25971098098829,"69120, 84480",69120,84480
1677830333.0,93.61162130572717,640.9460616438356,164.5837201001039,125.68264946299779,210.54269827294564,0.9473684210526315,0.8,156.25,147.78077222542495,181.13825180116353,84096.51064146736,0.8158451942422671,0.2,1233.470138634174,1570.2278794951342,13344.659810286665,0.11766713440568427,16148.357828415974,7.638362685174457,9.72376198359955,82.63787533122598,10.52792291939884,89.47207708060115,"71040, 86400",71040,86400
1677830363.0,88.8607594936709,675.2136752136752,163.68309380508396,128.15904206118444,211.277639703313,0.9558823529411765,0.7794117647058824,140.625,147.08781237143046,170.63213967275652,78847.40384793047,0.8620170423550916,0.13333333333333333,617.8630128645194,1284.8860287805803,12043.66471316219,0.10668563592411898,13946.41375480729,4.430264466028363,9.213021005759876,86.35671452821175,9.640103066399066,90.35989693360094,"72960, 88320",72960,88320
1677830393.0,84.94279176201373,706.3577586206897,164.90722141470212,131.50189612901633,206.51685888932823,0.9264705882352942,0.7058823529411765,140.625,143.60781243502745,177.69682950473032,80169.21267434342,0.8081619285796239,0.13333333333333333,1436.68493322687,6533.543294431037,7399.681183122166,0.8829492964282446,15369.909410780074,9.347387123955427,42.50866494924538,48.14394792679918,46.8918253987564,53.1081746012436,"74880, 90240",74880,90240
1677830423.0,84.16250890947968,712.9065040650406,166.48870676431739,133.26624837593056,208.1071054923856,0.918918918918919,0.7162162162162162,140.625,145.41666553567865,185.30510546355364,84654.77106698621,0.784741819022788,0.13333333333333333,1411.8913023657844,8039.051990471212,6274.557285656872,1.281214215518891,15725.50057849387,8.978355221942385,51.12111980374976,39.90052497430785,56.16369593012827,43.83630406987172,"76800, 92160",76800,92160
1677830453.0,83.46386061756081,718.874007936508,165.17768698521496,126.41049741429475,198.34583613764374,0.8974358974358975,0.7051282051282052,140.625,137.8354341439981,186.2565542539589,80653.33227801863,0.7400299801319254,0.13333333333333333,1007.4345904899002,8040.513238628461,6830.870484702256,1.1770847151377268,15878.818313820619,6.3445186573679,50.63672295834605,43.01875838428605,54.067014799801306,45.9329852001987,"78720, 94080",78720,94080
1677830483.0,86.29213483146067,695.3125,174.01851248355075,125.54665603748278,203.02340362818924,0.8873239436619719,0.7323943661971831,148.4375,141.01243082594166,196.99290138553323,87268.56778739791,0.7158249349806132,0.16666666666666666,1908.8420448904967,8657.437615727502,8167.189420549571,1.0600265489060914,18733.46908116757,10.189474446083361,46.21374491941097,43.59678063450568,51.45693629380569,48.5430637061943,"80640, 96000",80640,96000
1677830513.0,85.81371545547594,699.1889312977099,174.54172025710145,136.11966783527393,227.34516118823626,0.8846153846153846,0.7564102564102564,140.625,155.8955056795584,189.56402207889093,92840.90869730756,0.8223897339268277,0.13333333333333333,1719.1084829093845,8047.765735209937,8627.578665984469,0.9327954049192815,18394.45288410379,9.34579839770615,43.75104704617061,46.90315455612323,48.26146639965948,51.73853360034052,"82560, 97920",82560,97920
1677830543.0,86.9864083736916,689.7629310344828,186.41008031754947,140.80020579402566,232.49721253216623,0.8863636363636364,0.7727272727272727,156.25,161.52089133428692,202.97221884581185,102994.77059014121,0.7957783200714108,0.16666666666666666,1106.402975880636,5812.755309483789,9990.752523807116,0.5818135616543885,16909.91080917154,6.542926147668082,34.37484310284526,59.08223074948666,36.78142454701683,63.21857545298317,"84480, 99840",84480,99840
1677830573.0,88.48999393571863,678.0427631578947,183.21198317309987,137.63043456382468,225.63716340689376,0.8969072164948454,0.7628865979381443,171.875,157.1103360215249,200.8930311150171,99156.11482025732,0.7820596620475833,0.16666666666666666,1711.4355900519904,4362.58366858273,7892.345482363378,0.5527613658489194,13966.364740998099,12.253980343418151,31.23635784605007,56.50966181053178,35.59860375240055,64.40139624759946,"86400, 101760",86400,101760
1677830603.0,87.87064949301178,682.8218562874251,183.84278656912355,138.50118225908537,222.9738424845826,0.8990825688073395,0.7522935779816514,156.25,155.14613016725528,202.94044458763676,98914.37871965626,0.7644909346803849,0.23333333333333334,1946.4274498642562,7239.490255014321,7278.471682561064,0.9946442839586583,16464.38938743964,11.822044559691642,43.97059668995186,44.20735875035649,49.865747590073745,50.13425240992626,"88320, 103680",88320,103680
1677830633.0,90.23943245639965,664.8977987421383,182.33221526848791,138.08481462098416,235.74500386060802,0.9142857142857143,0.8095238095238095,156.25,165.19754020212346,188.70508665456896,97934.80344799547,0.8754270652201503,0.16666666666666666,1394.2310276241121,9205.71939410665,6747.0032206053875,1.3644160367364773,17346.95364233615,8.037324918084856,53.068219261505426,38.89445582040971,57.70625877752606,42.29374122247393,"90240, 105600",90240,105600
1677830663.0,94.74600870827287,633.2720588235294,185.9400215365066,127.73894859516533,221.807617331686,0.9035087719298246,0.8333333333333334,179.6875,154.8823272989606,198.94048414668808,96799.90008488177,0.7785359926276175,0.13333333333333333,,,,,,,,,,,"92160, 107520",92160,107520
1677830693.0,94.59205467748825,634.3027456647399,184.38707886282427,129.56489851544927,220.4368458702886,0.9051724137931034,0.8017241379310345,171.875,153.23099673437832,199.55175656141174,96062.09510045133,0.767875960476558,0.13333333333333333,1577.9076876892889,7630.108943767332,10107.253797761334,0.7549141533833189,19315.270429217955,8.169223897079943,39.502987916883455,52.3277881860366,43.017155678408045,56.98284432159195,"94080, 109440",94080,109440
1677830723.0,92.28159457167091,650.1838235294117,188.25055228830328,130.42160125609874,215.97103356321207,0.9137931034482759,0.7844827586206896,171.875,150.12532251904884,209.19175650159085,98661.65418121687,0.7176445431199732,0.16666666666666666,1278.2653917022335,6094.246662681824,10229.82945141701,0.595732968142266,17602.34150580107,7.261905419122595,34.62179540530668,58.116299175570724,37.332873358868525,62.667126641131475,"96000, 111360",96000,111360
1677830753.0,91.31414267834793,657.0723684210526,181.64643922181267,126.9754583986965,202.05778148930904,0.9152542372881356,0.7457627118644068,156.25,140.99224709775197,205.18941072017745,90886.64020129509,0.687132179983825,0.13333333333333333,1149.2975260150142,6143.650402098826,8857.506351885077,0.6936094830788712,16150.454279998918,7.1161931800168,38.04010893803315,54.84369788195004,40.954511061070264,59.04548893892974,"97920, 113280",97920,113280
1677830783.0,90.9683150725496,659.5703125,173.24901339427547,126.82376080577181,205.61285204349147,0.9357798165137615,0.7614678899082569,148.4375,143.5253354609847,186.66253218690852,84165.7884752408,0.7689027561099955,0.23333333333333334,931.1523701716794,6766.729549599477,7465.897483446369,0.9063517902037752,15163.779403217526,6.140635163645963,44.62429431124327,49.23507052511076,47.543784670870885,52.45621532912911,"99840, 115200",99840,115200
1677830813.0,90.73170731707317,661.2903225806451,169.7117854126827,125.62126898233595,206.33203906779428,0.9223300970873787,0.7864077669902912,140.625,144.02997993352207,184.34590603946347,83413.4857261714,0.7813028400136488,0.23333333333333334,1990.907922770239,5507.222774601967,7460.415436831454,0.7381925070034657,14958.54613420366,13.309501504413605,36.816564425397964,49.87393407018843,42.46897302969411,57.531026970305895,"101760, 117120",101760,117120
1677830843.0,89.73004354136431,668.6723602484471,162.31548228323496,114.85237238560657,182.43244988850373,0.9017857142857143,0.7410714285714286,125.0,127.29270468888669,179.44774863284664,71761.48233302885,0.7093580480038781,0.13333333333333333,1118.0489051024933,4729.357674432515,9421.918210586133,0.5019527413344319,15269.32479012114,7.32218955631779,30.972932591572665,61.704877852109554,33.420009000314124,66.57999099968588,"103680, 119040",103680,119040
