index,datetime,UNIX,EDA,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,SessionID,Datetime,Date,Time,ElapsedMinutes,StartEnd,DateTime,timestamp,DeviceID,uptime,Status,measuretime,person,window_open,window_event,door_event,dHdt,dCO2dt,bat,bat_e,health,performance,virus,tvoc,tvoc_e,co2,co2_e,oxygen,oxygen_e,co,co_e,o3,o3_e,pm1,pm1_e,pm2_5,pm2_5_e,pm10,pm10_e,cnt0_3,cnt0_3_e,cnt0_5,cnt0_5_e,cnt1,cnt1_e,cnt2_5,cnt2_5_e,cnt5,cnt5_e,cnt10,cnt10_e,TypPS,temperature,temperature_e,humidity,humidity_e,humidity_abs,humidity_abs_e,dewpt,dewpt_e,pressure,pressure_e,pressure_rel,pressure_rel_e,no2,no2_e,so2,so2_e,h2s,h2s_e,sound,sound_e,sound_max,tvoc_ionsc,tvoc_ionsc_e,radon,radon_e,n2o,n2o_e,no2_insplorion,no2_insplorion_e,ch4_MIPEX,ch4_MIPEX_e,c3h8_MIPEX,c3h8_MIPEX_e,flammable,ethanol,ethanol_e,iaq_spec,iaq_spec_e,resp_irr_spec,resp_irr_spec_e,nh3_MR100,nh3_MR100_e,acid_M100,acid_M100_e,h2_M1000,h2_M1000_e,no_M250,no_M250_e,cl2_M20,cl2_M20_e,ch2o_M10,ch2o_M10_e,pm1_SPS30,pm1_SPS30_e,pm2_5_SPS30,pm2_5_SPS30_e,pm4_SPS30,pm4_SPS30_e,pm10_SPS30,pm10_SPS30_e,cnt0_5_SPS30,cnt0_5_SPS30_e,cnt1_SPS30,cnt1_SPS30_e,cnt2_5_SPS30,cnt2_5_SPS30_e,cnt4_SPS30,cnt4_SPS30_e,cnt10_SPS30,cnt10_SPS30_e,TypPS_SPS30,br2,f2,hf,hcl,hcn,ch4s,clo2,cs2,ph3,sih4,c2h4,c2h4o,ash3,h2o2,refrigerant
10263,2023-01-27 13:02:00,1674824550,0.8629201708333334,0.8629201708333334,0.8629231574138061,0.8646072605629345,-0.0016841031491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:02:29.875000064,2023-01-27,2023-04-03 13:02:29,62.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10264,2023-01-27 13:03:00,1674824610,0.8693863291666666,0.8693863291666666,0.8693882614201753,0.8684123208723296,0.0009759405478471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:03:29.875000064,2023-01-27,2023-04-03 13:03:29,63.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10265,2023-01-27 13:04:00,1674824670,0.8621566583333333,0.8621566583333333,0.8621544977426718,0.8634226724256578,-0.0012681746829718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:04:29.875000064,2023-01-27,2023-04-03 13:04:29,64.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266,2023-01-27 13:05:00,1674824730,0.8734603875,0.8734603875,0.8734603069908929,0.8732600254308905,0.0002002815600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:05:29.875000064,2023-01-27,2023-04-03 13:05:29,65.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267,2023-01-27 13:06:00,1674824790,0.8561443,0.8561443,0.8561450085533149,0.8576772748018995,-0.0015322662485692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:06:29.875000064,2023-01-27,2023-04-03 13:06:29,66.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10268,2023-01-27 13:07:00,1674824850,0.9024906416666668,0.9024906416666668,0.9024925937780504,0.9003216548304837,0.0021709389475724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:07:29.875000064,2023-01-27,2023-04-03 13:07:29,67.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269,2023-01-27 13:08:00,1674824910,0.9964417375,0.9964417375,0.9964487081865556,0.9957041258398952,0.0007445823466869,0.0083333333333333,0.0083333333333333,0.0062593022075148,0.0074162718851129,0.0088541666666666,0.0083333333333333,0.0901041666666666,P21_3,2023-01-27 13:08:29.875000064,2023-01-27,2023-04-03 13:08:29,68.00000000000001,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10270,2023-01-27 13:09:00,1674824970,0.9700627166666668,0.9700627166666668,0.9700529006816444,0.9705800679083468,-0.0005271672266773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:09:29.875000064,2023-01-27,2023-04-03 13:09:29,69.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271,2023-01-27 13:10:00,1674825030,0.9352649708333334,0.9352649708333334,0.9352674506163088,0.9351010592486784,0.0001663913676545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:10:29.875000064,2023-01-27,2023-04-03 13:10:29,70.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,2023-01-27 13:11:00,1674825090,0.9120755041666668,0.9120755041666668,0.9120764686197848,0.9120126301771716,6.383844262730961e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:11:29.875000064,2023-01-27,2023-04-03 13:11:29,71.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10273,2023-01-27 13:12:00,1674825150,0.8832527625,0.8832527625,0.8832513132939975,0.8832438394632213,7.47383080634367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:12:29.875000064,2023-01-27,2023-04-03 13:12:29,72.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,2023-01-27 13:13:00,1674825210,0.8559838041666666,0.8559838041666666,0.8559829033766224,0.8559692118558576,1.3691520767397782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:13:29.875000064,2023-01-27,2023-04-03 13:13:29,73.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275,2023-01-27 13:14:00,1674825270,0.8312030791666667,0.8312030791666667,0.8312031874741075,0.8310549284660865,0.0001482590080125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:14:29.875000064,2023-01-27,2023-04-03 13:14:29,74.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10276,2023-01-27 13:15:00,1674825330,0.8099891416666666,0.8099891416666666,0.8099894964999731,0.8100528636284864,-6.336712850191517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:15:29.875000064,2023-01-27,2023-04-03 13:15:29,75.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277,2023-01-27 13:16:00,1674825390,0.7987867125,0.7987867125,0.7987833426017663,0.7989350262582149,-0.0001516836564281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:16:29.875000064,2023-01-27,2023-04-03 13:16:29,76.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10278,2023-01-27 13:17:00,1674825450,0.7878623041666667,0.7878623041666667,0.7878656151610345,0.7878585767824295,7.038378615253543e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:17:29.875000064,2023-01-27,2023-04-03 13:17:29,77.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10279,2023-01-27 13:18:00,1674825510,0.7735255999999999,0.7735255999999999,0.7735228927146817,0.7734282272976901,9.466541700212654e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:18:29.875000064,2023-01-27,2023-04-03 13:18:29,78.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10280,2023-01-27 13:19:00,1674825570,0.76056645,0.76056645,0.7605645999061597,0.7605480891483116,1.6510757860158794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:19:29.875000064,2023-01-27,2023-04-03 13:19:29,79.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,2023-01-27 13:20:00,1674825630,0.7610363458333332,0.7610363458333332,0.7610414965503582,0.7611527850934184,-0.0001112885430415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P21_3,2023-01-27 13:20:29.875000064,2023-01-27,2023-04-03 13:20:29,80.0,0,05.01.2023 16:52:36,1672933956000.0,880f01e687e2572cea04e80fc6a68085,461684.0,OK,1812.0,5.0,0.0,0.0,0.0,0.17,299.42,0.0,0.0,907.0,505.0,,316.63,47.49,775.618,73.27,20.854,0.93,1.539,0.22,9.359,1.66,0.0,10.0,0.009,10.0,0.01,10.0,78.346,17.63,21.487,12.05,1.294,10.07,0.001,10.0,0.0,10.0,0.0,10.0,1.017,25.271,0.53,35.259,3.28,8.278,0.66,9.0,1.19,963.8499,1.0,,,17.397,2.66,80.456,16.26,,,39.538,9.02,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
