UNIX,EDA
1678262465.25,0.228118
1678262465.5,0.2294
1678262465.75,0.226837
1678262466.0,0.226837
1678262466.25,0.230681
1678262466.5,0.238371
1678262466.75,0.265283
1678262467.0,0.249905
1678262467.25,0.265283
1678262467.5,0.269128
1678262467.75,0.26272
1678262468.0,0.274254
1678262468.25,0.292196
1678262468.5,0.30373
1678262468.75,0.301167
1678262469.0,0.305012
1678262469.25,0.294759
1678262469.5,0.288352
1678262469.75,0.306293
1678262470.0,0.299886
1678262470.25,0.306293
1678262470.5,0.298604
1678262470.75,0.28707
1678262471.0,0.28707
1678262471.25,0.290915
1678262471.5,0.290915
1678262471.75,0.289633
1678262472.0,0.294759
1678262472.25,0.290915
1678262472.5,0.285788
1678262472.75,0.313983
1678262473.0,0.316546
1678262473.25,0.320391
1678262473.5,0.308857
1678262473.75,0.313983
1678262474.0,0.316546
1678262474.25,0.315264
1678262474.5,0.315264
1678262474.75,0.315264
1678262475.0,0.31142
1678262475.25,0.305012
1678262475.5,0.308857
1678262475.75,0.302449
1678262476.0,0.296041
1678262476.25,0.290915
1678262476.5,0.294759
1678262476.75,0.298604
1678262477.0,0.301167
1678262477.25,0.302449
1678262477.5,0.302449
1678262477.75,0.306293
1678262478.0,0.310138
1678262478.25,0.324235
1678262478.5,0.338333
1678262478.75,0.339614
1678262479.0,0.331925
1678262479.25,0.333206
1678262479.5,0.335769
1678262479.75,0.346022
1678262480.0,0.34474
1678262480.25,0.347303
1678262480.5,0.348585
1678262480.75,0.348585
1678262481.0,0.348585
1678262481.25,0.349867
1678262481.5,0.35243
1678262481.75,0.354993
1678262482.0,0.353711
1678262482.25,0.353711
1678262482.5,0.354993
1678262482.75,0.356274
1678262483.0,0.357556
1678262483.25,0.360119
1678262483.5,0.361401
1678262483.75,0.365245
1678262484.0,0.374216
1678262484.25,0.376779
1678262484.5,0.379343
1678262484.75,0.381906
1678262485.0,0.384469
1678262485.25,0.39344
1678262485.5,0.394721
1678262485.75,0.394721
1678262486.0,0.396003
1678262486.25,0.397284
1678262486.5,0.397284
1678262486.75,0.398566
1678262487.0,0.394721
1678262487.25,0.392158
1678262487.5,0.376779
1678262487.75,0.338333
1678262488.0,0.325517
1678262488.25,0.349867
1678262488.5,0.354993
1678262488.75,0.357556
1678262489.0,0.360119
1678262489.25,0.360119
1678262489.5,0.356274
1678262489.75,0.363964
1678262490.0,0.36909
1678262490.25,0.374216
1678262490.5,0.390877
1678262490.75,0.415226
1678262491.0,0.419071
1678262491.25,0.430605
1678262491.5,0.428042
1678262491.75,0.425479
1678262492.0,0.435731
1678262492.25,0.437013
1678262492.5,0.447265
1678262492.75,0.444702
1678262493.0,0.431887
1678262493.25,0.415226
1678262493.5,0.415226
1678262493.75,0.417789
1678262494.0,0.415226
1678262494.25,0.415226
1678262494.5,0.415226
1678262494.75,0.415226
1678262495.0,0.403692
1678262495.25,0.411382
1678262495.5,0.419071
1678262495.75,0.424197
1678262496.0,0.424197
1678262496.25,0.429323
1678262496.5,0.431887
1678262496.75,0.430605
1678262497.0,0.438294
1678262497.25,0.428042
1678262497.5,0.4101
1678262497.75,0.398566
1678262498.0,0.42676
1678262498.25,0.416508
1678262498.5,0.404974
1678262498.75,0.449828
1678262499.0,0.463926
1678262499.25,0.483149
1678262499.5,0.490838
1678262499.75,0.493402
1678262500.0,0.469052
1678262500.25,0.458799
1678262500.5,0.457518
1678262500.75,0.457518
1678262501.0,0.462644
1678262501.25,0.431887
1678262501.5,0.421634
1678262501.75,0.417789
1678262502.0,0.420353
1678262502.25,0.454955
1678262502.5,0.456236
1678262502.75,0.474178
1678262503.0,0.483149
1678262503.25,0.49212
1678262503.5,0.494683
1678262503.75,0.484431
1678262504.0,0.486994
1678262504.25,0.490838
1678262504.5,0.49212
1678262504.75,0.497246
1678262505.0,0.498528
1678262505.25,0.503654
1678262505.5,0.495965
1678262505.75,0.483149
1678262506.0,0.472897
