UNIX,EDA
1677138637.75,0.534164
1677138638.0,0.550808
1677138638.25,0.549528
1677138638.5,0.554649
1677138638.75,0.563611
1677138639.0,0.564892
1677138639.25,0.564892
1677138639.5,0.564892
1677138639.75,0.566172
1677138640.0,0.564892
1677138640.25,0.567452
1677138640.5,0.566172
1677138640.75,0.564892
1677138641.0,0.566172
1677138641.25,0.566172
1677138641.5,0.567452
1677138641.75,0.572574
1677138642.0,0.577695
1677138642.25,0.591779
1677138642.5,0.59562
1677138642.75,0.608423
1677138643.0,0.619946
1677138643.25,0.63531
1677138643.5,0.651954
1677138643.75,0.663477
1677138644.0,0.677561
1677138644.25,0.687803
1677138644.5,0.692925
1677138644.75,0.691644
1677138645.0,0.691644
1677138645.25,0.687803
1677138645.5,0.687803
1677138645.75,0.709569
1677138646.0,0.707008
1677138646.25,0.71213
1677138646.5,0.703167
1677138646.75,0.660916
1677138647.0,0.689084
1677138647.25,0.701887
1677138647.5,0.683962
1677138647.75,0.680121
1677138648.0,0.67628
1677138648.25,0.671159
1677138648.5,0.681402
1677138648.75,0.687803
1677138649.0,0.694205
1677138649.25,0.698046
1677138649.5,0.700607
1677138649.75,0.701887
1677138650.0,0.662197
1677138650.25,0.550808
1677138650.5,0.516239
1677138650.75,0.602021
1677138651.0,0.79151
1677138651.25,0.920823
1677138651.5,0.973317
1677138651.75,0.983559
1677138652.0,0.98484
1677138652.25,1.02709
1677138652.5,1.098789
1677138652.75,1.079653
1677138653.0,1.097578
1677138653.25,1.111661
1677138653.5,1.166715
1677138653.75,1.194883
1677138654.0,1.238414
1677138654.25,1.280665
1677138654.5,1.322915
1677138654.75,1.348522
1677138655.0,1.345961
1677138655.25,1.330597
1677138655.5,1.322915
1677138655.75,1.313953
1677138656.0,1.306271
1677138656.25,1.283225
1677138656.5,1.26274
1677138656.75,1.242255
1677138657.0,1.180799
1677138657.25,1.06813
1677138657.5,1.009235
1677138657.75,1.000273
1677138658.0,1.002833
1677138658.25,1.007955
1677138658.5,1.14495
1677138658.75,1.334438
1677138659.0,1.348522
1677138659.25,1.371568
1677138659.5,1.37797
1677138659.75,1.381811
1677138660.0,1.444547
1677138660.25,1.459911
1677138660.5,1.513684
1677138660.75,1.230831
1677138661.0,0.822406
1677138661.25,0.744207
1677138661.5,0.759571
1677138661.75,0.751889
1677138662.0,0.749328
1677138662.25,0.753169
1677138662.5,0.751889
1677138662.75,0.759571
1677138663.0,0.75829
1677138663.25,0.75701
1677138663.5,0.75829
1677138663.75,0.75573
1677138664.0,0.759571
1677138664.25,0.75573
1677138664.5,0.75573
1677138664.75,0.751889
1677138665.0,0.749328
1677138665.25,0.749328
1677138665.5,0.749328
1677138665.75,0.745487
1677138666.0,0.745487
1677138666.25,0.742926
1677138666.5,0.740366
1677138666.75,0.737805
1677138667.0,0.731404
1677138667.25,0.727563
1677138667.5,0.721161
1677138667.75,0.7186
1677138668.0,0.712199
1677138668.25,0.7186
1677138668.5,0.709638
1677138668.75,0.701956
1677138669.0,1.554655
1677138669.25,1.726318
1677138669.5,2.105295
1677138669.75,2.288582
1677138670.0,2.287301
1677138670.25,2.266816
1677138670.5,2.113177
1677138670.75,2.122139
1677138671.0,1.974901
1677138671.25,2.197678
1677138671.5,2.210481
1677138671.75,1.513983
1677138672.0,2.128541
1677138672.25,2.113177
1677138672.5,1.771329
1677138672.75,1.54343
1677138673.0,1.538309
1677138673.25,1.530627
1677138673.5,1.625371
1677138673.75,1.672743
1677138674.0,1.786693
1677138674.25,1.93137
1677138674.5,1.951855
1677138674.75,1.960817
1677138675.0,1.941612
1677138675.25,1.995386
1677138675.5,1.935211
1677138675.75,2.08757
1677138676.0,2.247611
1677138676.25,1.942893
1677138676.5,1.895521
1677138676.75,1.927529
1677138677.0,2.003068
1677138677.25,1.429481
1677138677.5,0.835209
1677138677.75,1.631475
1677138678.0,2.106576
1677138678.25,2.579216
1677138678.5,3.057206
1677138678.75,3.041569
1677138679.0,3.064615
1677138679.25,2.916096
1677138679.5,2.863603
1677138679.75,3.393659
1677138680.0,3.543458
1677138680.25,3.647575
1677138680.5,3.679583
1677138680.75,3.593801
1677138681.0,3.459367
1677138681.25,3.23787
1677138681.5,2.825604
1677138681.75,2.328425
1677138682.0,1.831931
1677138682.25,2.597141
1677138682.5,3.113541
1677138682.75,3.24258
1677138683.0,3.129911
1677138683.25,2.516634
1677138683.5,3.072296
1677138683.75,3.412864
1677138684.0,3.610035
1677138684.25,3.661659
1677138684.5,3.669341
1677138684.75,3.624529
1677138685.0,3.326213
1677138685.25,2.825604
1677138685.5,2.329706
1677138685.75,1.833212
1677138686.0,1.327055
1677138686.25,1.232111
1677138686.5,2.025915
1677138686.75,2.416615
1677138687.0,2.597141
1677138687.25,2.803701
1677138687.5,2.934295
1677138687.75,2.513067
1677138688.0,1.921555
1677138688.25,2.490874
1677138688.5,2.318456
1677138688.75,1.926676
1677138689.0,1.415397
1677138689.25,1.471533
1677138689.5,2.109136
1677138689.75,2.597141
1677138690.0,3.11098
1677138690.25,3.205451
1677138690.5,3.466638
1677138690.75,3.341577
1677138691.0,3.04198
1677138691.25,2.842248
1677138691.5,2.635704
1677138691.75,2.648508
1677138692.0,2.898172
