-41,120,24
-29,97,13
-24,76,16
-23,47,24
-23,46,16
-30,49,14
-44,52,16
-44,53,15
-44,53,17
-45,61,22
-42,67,24
-35,63,24
-34,59,21
-38,77,21
-35,76,18
-33,69,16
-35,77,15
-35,85,16
-29,95,17
-19,73,14
-17,63,12
-16,51,10
-16,48,8
-17,47,4
-16,47,3
-16,47,3
-17,51,2
-16,54,2
-18,60,1
-20,61,1
-25,59,6
-28,73,13
-29,67,14
-37,54,24
-45,62,30
-40,83,30
-27,73,16
-22,62,16
-22,46,21
-21,42,24
-30,40,25
-38,43,29
-40,45,31
-38,49,30
-35,53,29
-28,64,26
-23,67,21
-24,64,16
-32,79,11
-37,88,13
-38,70,10
-40,73,5
-42,82,5
-40,77,-1
-38,69,-3
-34,61,-4
-30,60,-4
-26,54,-6
-27,57,-3
-26,58,-2
-22,59,-2
-21,61,-2
-19,62,-2
-20,60,-1
-21,56,1
-24,47,11
-26,46,16
-30,52,25
-25,43,24
-26,48,23
-33,72,29
-32,80,32
-26,70,28
-22,51,17
-20,47,15
-24,50,19
-31,54,21
-38,55,22
-39,55,23
-36,58,23
-34,65,23
-31,68,20
-25,70,12
-23,68,10
-25,73,6
-38,77,8
-43,73,8
-40,72,3
-43,73,-2
-56,81,-3
-41,72,-2
-35,61,-2
-31,44,0
-31,39,-2
-30,39,-4
-30,42,-4
-33,44,-3
-31,48,-2
-29,50,-1
-29,57,-2
-28,58,-3
-29,54,-2
-31,56,1
-31,63,3
-29,62,2
-28,57,3
-34,65,12
-39,80,24
-37,80,25
-29,64,21
-27,54,23
-21,44,28
-25,45,28
-27,46,29
-36,53,32
-39,55,35
-37,56,37
-32,62,34
-32,66,32
-28,66,25
-27,63,22
-33,76,21
-35,75,21
-34,66,17
-34,67,13
-35,71,14
-36,76,14
-32,69,13
-29,63,12
-24,54,11
-24,51,9
-21,47,7
-20,46,8
-18,44,9
-19,47,11
-18,51,12
-17,58,12
-17,59,13
-20,57,15
-25,68,18
-24,72,18
-24,68,20
-27,71,21
-30,87,26
-28,87,24
-24,76,20
-22,52,13
-23,48,12
-29,50,12
-36,54,11
-38,54,12
-38,54,17
-39,54,17
-39,63,18
-38,62,17
-37,59,16
-38,82,18
-36,83,17
-29,66,10
-31,69,7
-30,75,4
-34,77,6
-35,76,10
-28,65,8
-26,62,6
-21,56,3
-25,54,1
-27,55,2
-27,56,3
-25,56,3
-23,61,6
-24,64,7
-24,63,8
-23,57,12
-24,60,12
-24,67,12
-22,56,12
-23,61,14
-27,82,16
-25,84,15
-20,68,10
-20,49,8
-23,47,8
-29,51,8
-33,53,7
-39,59,9
-38,61,13
-37,60,16
-37,63,19
-37,64,19
-34,57,15
-34,60,13
-40,83,15
-33,69,14
-34,66,12
-40,79,15
-39,84,16
-31,82,14
-22,68,14
-20,65,15
-19,60,12
-19,59,9
-18,59,7
-17,57,7
-17,54,8
-17,52,7
-16,52,7
-17,56,6
-20,56,5
-21,61,5
-23,70,5
-23,64,5
-30,59,11
-31,78,18
-27,82,16
-25,76,7
-24,67,7
-28,51,14
-28,48,19
-31,46,20
-36,49,21
-38,52,24
-36,53,26
-35,53,25
-37,58,28
-36,66,26
-32,65,22
-30,69,19
-34,79,21
-33,88,19
-30,69,9
-32,67,6
-34,73,5
-34,72,2
-39,68,-6
-37,70,-11
-37,68,-15
-47,68,-26
-53,72,-31
-56,73,-31
-53,65,-33
-56,59,-36
-65,59,-30
-66,58,-23
-66,49,-15
-78,46,-12
-91,43,-13
-81,27,1
-84,16,0
-76,0,5
-66,-7,10
-41,-9,11
-16,-1,16
-9,-8,14
-12,-9,12
-12,-4,18
-32,-9,16
-52,-30,-9
-52,-36,-7
-58,-38,17
-67,-45,17
-57,-56,22
-48,-49,13
-48,-52,9
-26,-60,7
-23,-62,3
-14,-65,15
-31,-68,0
-30,-56,4
-18,-49,8
-26,-51,-3
-18,-54,2
-21,-54,1
-31,-60,-8
-24,-58,3
-22,-58,0
-18,-63,2
-21,-60,7
-25,-58,8
-26,-56,10
-21,-54,13
-23,-39,13
-24,-34,12
-30,-27,11
-45,-27,-14
-45,-27,-17
-56,-26,-23
-65,-22,-25
-66,-5,-4
-64,7,-1
-90,13,-11
-43,13,7
-14,21,24
-67,54,41
-56,54,40
-18,62,29
-43,74,25
-47,77,23
-32,81,20
-26,81,17
-11,92,14
-7,91,-18
-15,83,-28
-40,63,-35
-52,56,-40
-73,59,-43
15,81,4
38,76,42
40,39,63
5,49,-8
65,56,-8
-24,68,-24
-54,64,-12
-95,54,-22
-89,54,-12
-85,48,-16
-85,47,-27
-67,47,-31
-63,35,-47
-61,32,-54
-54,30,-41
-48,28,-36
-39,19,-39
-36,16,-30
-30,12,-35
-36,7,-44
-34,4,-46
-34,3,-50
-31,2,-49
-28,-2,-53
-28,-8,-56
-26,-11,-56
-30,-15,-61
-27,-16,-49
-31,-22,-50
-56,-22,-54
-42,-17,-36
-42,-26,-3
-34,-31,27
-29,-29,47
-33,-25,33
-15,-21,37
-6,-17,54
-10,-15,63
-10,-14,65
8,-12,65
8,-13,60
11,-5,62
14,1,66
18,5,69
24,12,71
12,12,65
-3,18,75
-14,18,66
-43,14,48
-81,-8,21
-66,-13,37
-50,-24,35
-53,-26,31
-28,-14,44
-21,-11,52
-22,-11,50
-22,-12,50
-19,-11,48
-20,-12,59
-9,-10,59
-35,-11,53
-33,-19,57
-23,-16,60
-30,-10,51
-43,-8,44
-50,-15,35
-36,-18,41
-36,-20,24
-71,-24,-14
-83,-14,-20
-55,-13,3
-64,-15,8
-74,1,6
-53,-12,27
-37,-9,46
-32,-4,51
-28,-1,46
-27,6,35
-66,3,-2
-74,-5,-19
-65,-16,-29
-75,-8,-27
-73,-5,-36
-75,-6,-39
-77,0,-24
-57,13,18
-23,9,27
-14,27,39
-18,40,48
-25,37,43
-33,36,33
-37,44,23
-38,49,17
-52,65,14
-46,67,15
-50,62,18
-47,57,21
-45,52,12
-49,46,9
-46,45,13
-39,48,23
-32,49,24
-27,51,11
-23,57,10
-24,61,11
-61,65,-8
-76,68,-20
-36,87,-8
21,84,39
26,78,51
16,67,31
7,64,11
-4,65,-24
-43,60,-42
-32,59,-37
-52,55,-37
-62,53,-42
-66,60,-38
9,82,13
11,81,24
18,79,97
1,63,74
77,64,-34
-34,62,-79
-32,58,-61
-44,45,-44
-78,52,-40
-41,84,45
-19,79,54
63,68,110
11,48,39
8,54,-8
-53,58,-14
-32,50,11
-30,47,24
-23,52,39
-21,57,47
-16,57,42
-18,55,30
-15,54,18
-17,53,13
-18,53,11
-16,51,17
-14,50,19
-18,51,22
-20,52,24
-21,52,25
-22,51,24
-23,51,24
-22,51,23
-22,51,22
-25,54,23
-26,56,21
-27,55,20
-28,56,23
-28,56,24
-30,56,23
-31,57,23
-32,58,25
-32,60,28
-31,60,29
-30,58,28
-29,55,28
-29,53,26
-32,51,28
-34,50,32
-38,46,35
-38,43,37
-33,43,43
-30,44,40
-36,44,33
-25,44,44
-18,40,44
-15,38,47
-9,37,49
-5,37,45
-10,49,42
-9,56,44
-7,60,42
-18,78,31
-15,76,27
1,69,25
1,68,23
14,55,17
6,45,13
13,47,14
15,51,16
11,54,15
11,56,17
15,59,17
13,61,13
13,57,16
28,55,21
12,62,23
17,60,29
3,60,19
-7,67,29
1,64,42
36,62,55
33,71,35
32,69,20
19,61,-16
-7,57,-3
1,65,25
17,65,26
19,67,26
30,65,20
25,69,18
12,60,17
9,53,17
15,50,20
27,51,28
31,56,20
9,58,9
-29,52,-30
-60,48,-36
-79,37,-75
-107,42,-86
-43,57,-42
-52,58,-40
-39,60,-59
-28,61,-64
-23,63,-59
-11,61,-53
-13,62,-50
-17,56,-51
-8,45,-56
-7,39,-68
-12,36,-61
-8,34,-48
-12,25,-52
-13,17,-57
-14,8,-57
-15,-1,-61
-13,0,-58
-14,-2,-60
-17,-4,-61
-17,-6,-60
-11,-10,-62
-4,-11,-60
-6,-9,-57
-8,-13,-64
-8,-16,-70
-20,-12,-63
-24,-10,-60
-27,-11,-33
-25,-11,-17
-39,-25,-15
-48,-27,-9
-55,-29,-6
-72,-24,-14
-75,-21,-14
-75,-14,3
-73,-11,5
-82,-7,16
-78,-3,6
-67,2,13
-62,9,21
-57,6,22
-39,4,27
-55,6,26
-57,6,25
-58,0,25
-62,-6,25
-62,-5,34
-59,-12,30
-60,-12,27
-63,-4,24
-67,-3,20
-61,-6,11
-63,-7,15
-67,-7,19
-64,-11,28
-67,-13,28
-65,-8,12
-56,-1,14
-61,-19,19
-66,-19,13
-63,-17,9
-60,-21,5
-64,-19,0
-65,-16,-2
-57,-15,4
-61,-13,5
-69,-14,4
-68,-14,4
-66,-10,6
-67,-8,-5
-70,-8,-4
-65,-10,-6
-64,-13,-11
-73,-13,-6
-60,-14,-4
-61,-14,-16
-53,1,-8
-59,-10,-4
-52,-16,1
-52,-7,-18
-58,-7,-18
-61,-9,-31
-64,-9,-23
-63,-11,-23
-63,-8,-26
-61,-9,-23
-55,-8,-20
-60,-10,-27
-61,-4,-30
-57,-4,-22
-54,-5,-23
